anonId,printer,event,klass,layout_sqft,print_s,reason,flags
job-69683003dc,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.534,,bad_time_or_dims_or_event,missing_print_times
job-16b04741be,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.563,,bad_time_or_dims_or_event,missing_print_times
job-fa1da0ad82,LG-640,Print End,DUPLICATE_SUMMARY,6.538,1198.0,duplicate,
job-ee83ea3510,LG-640,Print End,DUPLICATE_SUMMARY,6.538,336.0,duplicate,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,5325.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,5325.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Error,FAILED,11.575,5325.0,canceled/failed,
job-fa1da0ad82,LG-640,Print Canceled,CANCELED,6.538,6928.0,canceled/failed,
job-fa1da0ad82,LG-640,Print Canceled,CANCELED,6.538,6936.0,canceled/failed,
job-ee83ea3510,LG-640,Print Canceled,CANCELED,6.538,6926.0,canceled/failed,
job-ee83ea3510,LG-640,Print Canceled,CANCELED,6.538,6928.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,6917.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Error,FAILED,11.575,6917.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print End,DUPLICATE_SUMMARY,11.575,1258.0,duplicate,
job-fa1da0ad82,LG-640,Print Canceled,CANCELED,6.538,76.0,canceled/failed,
job-fa1da0ad82,LG-640,Print Canceled,CANCELED,6.538,76.0,canceled/failed,
job-ee83ea3510,LG-640,Print Canceled,CANCELED,6.538,79.0,canceled/failed,
job-ee83ea3510,LG-640,Print Canceled,CANCELED,6.538,79.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,90.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,90.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,90.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,107.0,canceled/failed,
job-fa1da0ad82,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.676,,bad_time_or_dims_or_event,missing_print_times
job-ee83ea3510,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.676,,bad_time_or_dims_or_event,missing_print_times
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,98342.0,canceled/failed,possible_idle_gt4h
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,98342.0,canceled/failed,possible_idle_gt4h
job-2f3e7a8e8a,LG-640,Print Error,FAILED,11.575,98342.0,canceled/failed,possible_idle_gt4h
job-2f3e7a8e8a,LG-640,Print End,LG640_CMYK_ONLY,11.575,38725.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-198583076a,LG-640,Print End,LG640_GLOSS_ONLY,11.575,37201.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-198583076a,LG-640,Print End,DUPLICATE_SUMMARY,11.575,34710.0,duplicate,possible_idle_gt4h
job-198583076a,LG-640,Print End,DUPLICATE_SUMMARY,11.575,33445.0,duplicate,possible_idle_gt4h
job-198583076a,LG-640,Print End,LG640_CMYK_ONLY,11.575,31094.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-dd91adb17f,LG-640,Print End,LG640_GLOSS_ONLY,11.575,29903.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-dd91adb17f,LG-640,Print End,DUPLICATE_SUMMARY,11.575,27565.0,duplicate,possible_idle_gt4h
job-dd91adb17f,LG-640,Print End,DUPLICATE_SUMMARY,11.575,26261.0,duplicate,possible_idle_gt4h
job-dd91adb17f,LG-640,Print End,DUPLICATE_SUMMARY,11.575,23328.0,duplicate,possible_idle_gt4h
job-1b073e1661,LG-640,Print End,LG640_GLOSS_ONLY,11.575,22058.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-1b073e1661,LG-640,Print End,DUPLICATE_SUMMARY,11.575,19658.0,duplicate,possible_idle_gt4h
job-1b073e1661,LG-640,Print End,DUPLICATE_SUMMARY,11.575,18347.0,duplicate,possible_idle_gt4h
job-1b073e1661,LG-640,Print End,DUPLICATE_SUMMARY,11.575,15733.0,duplicate,possible_idle_gt4h
job-9fcfa6a535,LG-640,Print End,LG640_GLOSS_ONLY,11.575,14744.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,12141.0,duplicate,
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,10839.0,duplicate,
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,8350.0,duplicate,
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,7073.0,duplicate,
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,4655.0,duplicate,
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,3459.0,duplicate,
job-9fcfa6a535,LG-640,Print End,DUPLICATE_SUMMARY,11.575,1112.0,duplicate,
job-dd91adb17f,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-1b073e1661,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-9fcfa6a535,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-2f3e7a8e8a,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-198583076a,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.623,,bad_time_or_dims_or_event,missing_print_times
job-7a3e003c9c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.168,,bad_time_or_dims_or_event,missing_print_times
job-7a3e003c9c,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.551,,bad_time_or_dims_or_event,missing_print_times
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,1042.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,1042.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,1042.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,1042.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,1046.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,1046.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,1046.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,1046.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,1050.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,1050.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,1050.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,1050.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,1053.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,1053.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,1053.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,1053.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1059.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1059.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1059.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1058.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1058.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1058.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,1058.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Error,FAILED,11.575,1058.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-1b073e1661,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-198583076a,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,7564.0,canceled/failed,
job-dd91adb17f,LG-640,Print Canceled,CANCELED,11.575,7563.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,7563.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,7563.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,7563.0,canceled/failed,
job-2f3e7a8e8a,LG-640,Print Canceled,CANCELED,11.575,7563.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Canceled,CANCELED,11.575,7579.0,canceled/failed,
job-9fcfa6a535,LG-640,Print Error,FAILED,11.575,7579.0,canceled/failed,
job-f7118f9cad,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.551,,bad_time_or_dims_or_event,missing_print_times
job-7a3e003c9c,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.551,,bad_time_or_dims_or_event,missing_print_times
job-dd91adb17f,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.633,,bad_time_or_dims_or_event,missing_print_times
job-1b073e1661,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.633,,bad_time_or_dims_or_event,missing_print_times
job-9fcfa6a535,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.633,,bad_time_or_dims_or_event,missing_print_times
job-2f3e7a8e8a,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.633,,bad_time_or_dims_or_event,missing_print_times
job-198583076a,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.633,,bad_time_or_dims_or_event,missing_print_times
job-b4acdb4536,LG-640,Print End,DUPLICATE_SUMMARY,10.136,11105.0,duplicate,
job-b4acdb4536,LG-640,Print End,DUPLICATE_SUMMARY,10.136,9932.0,duplicate,
job-b4acdb4536,LG-640,Print End,DUPLICATE_SUMMARY,10.136,7671.0,duplicate,
job-e809f290dd,LG-640,Print End,DUPLICATE_SUMMARY,10.136,3180.0,duplicate,
job-e809f290dd,LG-640,Print End,DUPLICATE_SUMMARY,10.136,920.0,duplicate,
job-617bde4619,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.297,,bad_time_or_dims_or_event,missing_print_times
job-5ff3605cc8,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.211,,bad_time_or_dims_or_event,missing_print_times
job-e272d3ec7a,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.211,,bad_time_or_dims_or_event,missing_print_times
job-24fe9e5bc5,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.273,,bad_time_or_dims_or_event,missing_print_times
job-9f9a8e8b28,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.261,,bad_time_or_dims_or_event,missing_print_times
job-355f4ab7d8,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.255,,bad_time_or_dims_or_event,missing_print_times
job-2290062868,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.243,,bad_time_or_dims_or_event,missing_print_times
job-e99d97ad0e,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.261,,bad_time_or_dims_or_event,missing_print_times
job-355f4ab7d8,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.274,,bad_time_or_dims_or_event,missing_print_times
job-2290062868,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.274,,bad_time_or_dims_or_event,missing_print_times
job-e99d97ad0e,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.274,,bad_time_or_dims_or_event,missing_print_times
job-9f9a8e8b28,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.274,,bad_time_or_dims_or_event,missing_print_times
job-617bde4619,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.274,,bad_time_or_dims_or_event,missing_print_times
job-a299209b2e,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.277,,bad_time_or_dims_or_event,missing_print_times
job-0464c5378b,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.274,,bad_time_or_dims_or_event,missing_print_times
job-37a8599b94,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.277,,bad_time_or_dims_or_event,missing_print_times
job-2d4061c701,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.255,,bad_time_or_dims_or_event,missing_print_times
job-b4acdb4536,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-b4acdb4536,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-b4acdb4536,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-b4acdb4536,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-b4acdb4536,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.558,,bad_time_or_dims_or_event,missing_print_times
job-e809f290dd,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-e809f290dd,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-e809f290dd,LG-640,Print Start,OTHER_EVENT:Print Start,10.136,,bad_time_or_dims_or_event,missing_print_times
job-e809f290dd,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.558,,bad_time_or_dims_or_event,missing_print_times
job-339376879a,LG-640,Print End,DUPLICATE_SUMMARY,3.161,240.0,duplicate,
job-3c4741f6dc,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-a62143e834,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-339376879a,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-a012d4ae2c,LG-640,Print End,DUPLICATE_SUMMARY,8.985,9049.0,duplicate,
job-a012d4ae2c,LG-640,Print End,DUPLICATE_SUMMARY,14.975,6040.0,duplicate,
job-a012d4ae2c,LG-640,Print End,DUPLICATE_SUMMARY,14.975,3570.0,duplicate,
job-a012d4ae2c,LG-640,Print End,DUPLICATE_SUMMARY,14.975,1523.0,duplicate,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,Print Canceled,CANCELED,14.975,18.0,canceled/failed,
job-a012d4ae2c,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.476,,bad_time_or_dims_or_event,missing_print_times
job-8e3bbd99a6,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.331,,bad_time_or_dims_or_event,missing_print_times
job-d1205ff3ed,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.359,,bad_time_or_dims_or_event,missing_print_times
job-f100463c1c,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.359,,bad_time_or_dims_or_event,missing_print_times
job-3c4741f6dc,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-339376879a,LG-640,Print End,DUPLICATE_SUMMARY,4.741,2016.0,duplicate,
job-339376879a,LG-640,Print End,DUPLICATE_SUMMARY,4.741,1432.0,duplicate,
job-339376879a,LG-640,Print End,DUPLICATE_SUMMARY,4.741,557.0,duplicate,
job-3c4741f6dc,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-a62143e834,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-339376879a,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.422,,bad_time_or_dims_or_event,missing_print_times
job-cee0115202,LG-640,Print End,DUPLICATE_SUMMARY,18.216,5114.0,duplicate,
job-15326c8a1b,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1414.0,duplicate,
job-15326c8a1b,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-cee0115202,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-42c24e8477,LG-640,Print End,DUPLICATE_SUMMARY,3.324,5400.0,duplicate,
job-63e5177848,LG-640,Print End,DUPLICATE_SUMMARY,9.064,2370.0,duplicate,
job-42c24e8477,LG-640,Print Canceled,CANCELED,3.324,38.0,canceled/failed,
job-42c24e8477,LG-640,Print Canceled,CANCELED,3.324,38.0,canceled/failed,
job-63e5177848,LG-640,Print Canceled,CANCELED,9.064,38.0,canceled/failed,
job-63e5177848,LG-640,Print Canceled,CANCELED,9.064,38.0,canceled/failed,
job-2ae89b20eb,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.265,,bad_time_or_dims_or_event,missing_print_times
job-0e90780592,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.244,,bad_time_or_dims_or_event,missing_print_times
job-3c4d3ceb8d,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.244,,bad_time_or_dims_or_event,missing_print_times
job-8acc8751f5,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.244,,bad_time_or_dims_or_event,missing_print_times
job-2cb089a6d3,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.232,,bad_time_or_dims_or_event,missing_print_times
job-c9d759572a,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.232,,bad_time_or_dims_or_event,missing_print_times
job-d00f5cefba,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.232,,bad_time_or_dims_or_event,missing_print_times
job-942c103b80,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.232,,bad_time_or_dims_or_event,missing_print_times
job-485e6579a2,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-c972acb261,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-fc80d8a025,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-e37eae7026,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-cc9611b607,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-1321ef0b89,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.415,,bad_time_or_dims_or_event,missing_print_times
job-bf246207cf,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.415,,bad_time_or_dims_or_event,missing_print_times
job-b30e5c4249,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.817,,bad_time_or_dims_or_event,missing_print_times
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,10.294,1142.0,duplicate,
job-17f7e1fa06,LG-640,Print End,LG640_GLOSS_ONLY,15.225,32236.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,28875.0,duplicate,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,26956.0,duplicate,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,23664.0,duplicate,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,21499.0,duplicate,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,18139.0,duplicate,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,16217.0,duplicate,possible_idle_gt4h
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,12641.0,duplicate,
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,10450.0,duplicate,
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,7018.0,duplicate,
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,5026.0,duplicate,
job-17f7e1fa06,LG-640,Print End,DUPLICATE_SUMMARY,15.225,1600.0,duplicate,
job-17f7e1fa06,LG-640,New Job(Main Que),OTHER_EVENT:New Job(Main Que),0.686,,bad_time_or_dims_or_event,missing_print_times
job-f7a9e50d02,LG-640,Print End,LG640_GLOSS_ONLY,10.19,26934.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-f7a9e50d02,LG-640,Print End,DUPLICATE_SUMMARY,10.19,24802.0,duplicate,possible_idle_gt4h
job-3b0cdfde86,LG-640,Print End,LG640_GLOSS_ONLY,10.19,23752.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-3b0cdfde86,LG-640,Print End,DUPLICATE_SUMMARY,10.19,21477.0,duplicate,possible_idle_gt4h
job-3e46512f63,LG-640,Print End,LG640_GLOSS_ONLY,9.204,20431.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-3e46512f63,LG-640,Print End,DUPLICATE_SUMMARY,9.204,18160.0,duplicate,possible_idle_gt4h
job-b46dbbd376,LG-640,Print End,LG640_GLOSS_ONLY,9.204,17218.0,bad_time_or_dims_or_event,possible_idle_gt4h
